ansatz params     family                       kt readout            method                  TVD       dE     dPgs
------------------------------------------------------------------------------------------------------------------
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  gdr_afterburn        0.0557   0.0449   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  gdr_blend            0.0476   0.0718   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  zne_idle             0.1730   0.1210   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  readout_then_zne     0.1748   0.1206   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  zne_then_readout     0.1748   0.1275   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  gdr_select           0.0476   0.0722   0.0000
ecd    random     loss_thermal_dephasing    0.003 readout_strong     raw                  0.1041   0.0193   0.0004
ecd    random     loss_thermal_dephasing    0.003 readout_strong     readout_only         0.0596   0.0212   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_strong     oracle_binomial      0.0644   0.0307   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_strong     gdr_param            0.0577   0.0197   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_strong     gdr_damped           0.0588   0.0209   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_strong     gdr_ridge            0.0578   0.0201   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_strong     gdr_holdout          0.0578   0.0201   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_strong     gdr_reg              0.0588   0.0210   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_strong     gdr_mid              0.0578   0.0223   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_strong     gdr_tfree            0.0578   0.0199   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_strong     gdr_residual         0.0662   0.0428   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_strong     gdr_afterburn        0.0662   0.0428   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_strong     gdr_blend            0.0577   0.0197   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_strong     zne_idle             0.1942   0.1488   0.0013
ecd    random     loss_thermal_dephasing    0.003 readout_strong     readout_then_zne     0.1999   0.1795   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_strong     zne_then_readout     0.1981   0.2075   0.0006
ecd    random     loss_thermal_dephasing    0.003 readout_strong     gdr_select           0.0579   0.0205   0.0001
ecd    random     loss_thermal_dephasing    0.030 ideal              raw                  0.1744   0.1670   0.0008
ecd    random     loss_thermal_dephasing    0.030 ideal              oracle_binomial      0.2356   0.0703   0.0002
ecd    random     loss_thermal_dephasing    0.030 ideal              gdr_param            0.1157   0.1690   0.0001
