ansatz params     family                       kt readout            method                  TVD       dE     dPgs
------------------------------------------------------------------------------------------------------------------
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  gdr_mid              0.0163   0.0679   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  gdr_tfree            0.0161   0.0672   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  gdr_residual         0.0102   0.0511   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  gdr_afterburn        0.0102   0.0511   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  gdr_blend            0.0164   0.0681   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  zne_idle             0.0224   0.0913   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  readout_then_zne     0.0040   0.0281   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  zne_then_readout     0.0042   0.0303   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  gdr_select           0.0102   0.0511   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     raw                  0.1664   0.5682   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     readout_only         0.0499   0.1607   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     oracle_binomial      0.0099   0.0548   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     gdr_param            0.0170   0.0716   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     gdr_damped           0.0170   0.0716   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     gdr_ridge            0.0169   0.0716   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     gdr_holdout          0.0170   0.0716   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     gdr_reg              0.0170   0.0716   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     gdr_mid              0.0169   0.0715   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     gdr_tfree            0.0170   0.0721   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     gdr_residual         0.0099   0.0548   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     gdr_afterburn        0.0099   0.0548   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     gdr_blend            0.0170   0.0716   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     zne_idle             0.1066   0.3445   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     readout_then_zne     0.0182   0.0771   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     zne_then_readout     0.0130   0.0692   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_strong     gdr_select           0.0099   0.0548   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              raw                  0.3966   1.3804   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              oracle_binomial      0.1040   0.5985   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              gdr_param            0.1174   0.6206   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              gdr_damped           0.1732   0.7726   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              gdr_ridge            0.1172   0.6199   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              gdr_holdout          0.1174   0.6206   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              gdr_reg              0.1732   0.7726   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              gdr_mid              0.1189   0.6249   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              gdr_tfree            0.1188   0.6237   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              gdr_residual         0.1040   0.5987   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              gdr_afterburn        0.1040   0.5987   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              gdr_blend            0.1174   0.6206   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              zne_idle             0.1503   0.4622   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              readout_then_zne     0.1503   0.4622   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              zne_then_readout     0.1503   0.4622   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 ideal              gdr_select           0.1040   0.5987   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  raw                  0.4164   1.5117   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  readout_only         0.3967   1.4169   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  oracle_binomial      0.1065   0.6394   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  gdr_param            0.1210   0.6675   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  gdr_damped           0.1898   0.8548   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  gdr_ridge            0.1232   0.6731   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  gdr_holdout          0.1210   0.6675   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  gdr_reg              0.1898   0.8548   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  gdr_mid              0.1249   0.6784   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  gdr_tfree            0.1250   0.6770   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  gdr_residual         0.1065   0.6403   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  gdr_afterburn        0.1065   0.6403   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  gdr_blend            0.1210   0.6675   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  zne_idle             0.1792   0.5936   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  readout_then_zne     0.1549   0.5186   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  zne_then_readout     0.1472   0.4889   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_realistic  gdr_select           0.1065   0.6403   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_strong     raw                  0.4561   1.7187   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_strong     readout_only         0.3924   1.4070   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_strong     oracle_binomial      0.1055   0.6391   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_strong     gdr_param            0.1171   0.6543   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_strong     gdr_damped           0.1997   0.8801   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_strong     gdr_ridge            0.1211   0.6644   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_strong     gdr_holdout          0.1211   0.6641   0.0000
ecd    optimized  loss_thermal_dephasing    0.030 readout_strong     gdr_reg              0.2025   0.8870   0.0000
